Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Russian Federation,RUS,Population density (people per sq. km of land area),EN.POP.DNST,,7.396971925,7.479644538,7.563171334,7.647674337,7.733092535,7.777204934,7.821622397,7.866283912,7.911189479,7.956339098,8.00215986,8.048163661,8.09453354,8.141086458,8.187944442,8.245723751,8.303869139,8.362441618,8.421441188,8.481416966,8.538220068,8.592033533,8.643589517,8.709300516,8.777207984,8.840417451,8.902284632,8.960185968,9.012901199,9.028057255,9.053976126,9.062760838,9.059999158,9.059576481,9.059246824,9.046311567,9.030986131,9.014594934,8.982804172,8.949015709,8.911633753,8.870461463,8.830278652,8.794658032,8.761088894,8.734394184,8.71946398,8.716095689,8.718720305,8.722635522,8.729440241,8.744144699,8.762785258,8.781877489,8.798804045,8.813796287,8.823220799,8.822067953,,
Rwanda,RWA,Population density (people per sq. km of land area),EN.POP.DNST,,121.5372923,123.7509526,125.8783543,128.2635995,131.1524524,134.644467,138.6661938,143.0824078,147.6788407,152.3047426,156.9290231,161.6223754,166.4534657,171.5272801,176.9236319,182.6554114,188.7062424,195.0900689,201.8166599,208.8898257,216.0215647,223.1391163,230.6842319,239.2721119,249.1646129,261.1978516,274.8270369,287.3202675,294.9730442,295.4552898,287.1477503,271.6758816,253.9017835,240.6267126,236.5826915,243.74167,260.2310904,282.2376165,304.0629915,321.5922578,333.6504256,341.5914066,346.8650588,351.8655857,358.3386704,366.5722335,375.9123227,386.0775841,396.5451966,406.9451966,417.2408188,427.6318606,438.2465748,449.2758411,460.8460073,472.9962708,485.648034,498.6598703,,
South Asia,SAS,Population density (people per sq. km of land area),EN.POP.DNST,,122.3766032,125.003206,127.7237776,130.5366385,133.4404728,136.436604,139.5254985,142.7041862,145.9687199,149.3172145,152.7475201,156.2631406,159.8748237,163.5970473,167.4400682,171.4061025,175.4914712,179.6928326,184.004514,188.4209286,192.9411836,197.5623808,202.2741071,207.0633462,211.9200195,216.8355866,221.8086991,226.8449871,231.9542133,237.1411713,242.4050417,247.73529,253.1150746,258.8973748,264.3225529,269.7465886,275.1668012,280.5841107,286.0032827,291.403792,296.8250125,302.2345437,307.6145909,313.0532833,318.3143753,323.5011603,328.6131942,333.6445832,338.5904069,343.448913,348.2149428,352.8701581,357.4860157,362.0691791,366.6328906,371.1890581,375.7301755,380.2471337,,
Saudi Arabia,SAU,Population density (people per sq. km of land area),EN.POP.DNST,,1.96254018,2.029495416,2.10101596,2.175801162,2.253178365,2.333060581,2.416690313,2.506327889,2.604982114,2.714990999,2.837909652,2.973903214,3.12227484,3.281650843,3.451424624,3.629791272,3.818084003,4.022368341,4.250811512,4.508313292,4.79686606,5.111831473,5.443169945,5.777034828,6.102737139,6.416815913,6.719885658,7.01035126,7.287700552,7.551686522,7.802378017,8.039620131,8.263190507,8.47306821,8.670453414,8.854227819,9.027879369,9.202863669,9.394157762,9.612475752,9.863116077,10.14346859,10.44645926,10.76093855,11.07889184,11.39620596,11.71545525,12.04291828,12.38797361,12.75600715,13.14965646,13.56250762,13.97993106,14.3820709,14.75453065,15.09174439,15.39717215,15.67665431,,
Sudan,SDN,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,Population density (people per sq. km of land area),EN.POP.DNST,,17.1156599,17.59105594,18.08369605,18.59574612,19.12884226,19.68203916,20.25473433,20.84923389,21.46845686,22.11346284,22.78886407,23.49188698,24.2077858,24.91656885,25.60559913,26.26799979,26.91276165,27.56287851,28.25048564,28.99893523,29.81584169,30.6951592,31.62921103,32.60491352,33.61204488,34.64739521,35.71263699,36.80791046,37.93443619,39.0916065,40.28201319,41.50052459,42.7297564,43.94675116,45.1366748,46.29336207,47.42573625,48.55229834,49.69990131,50.88938867,52.12748143,53.41348881,54.7523347,56.14752506,57.60201527,59.11945151,60.70264374,62.35236587,64.06837376,65.85024671,67.69754843,69.60988417,71.58583078,73.62349244,75.72045396,77.87632057,80.08819924,82.34747832,,
Singapore,SGP,Population density (people per sq. km of land area),EN.POP.DNST,,2540.895522,2612.238806,2679.104478,2748.656716,2816.268657,2887.164179,2951.641791,3002.985075,3048.507463,3096.279104,3153.58209,3212.537313,3273.134328,3328.059701,3377.014925,3422.835821,3470.597015,3512.835821,3557.462687,3602.902985,3780.350746,3949.949254,4001.583582,4077.941791,4083.51791,4079.661194,4141.476119,4247.922388,4374.479104,4547.958209,4679.228358,4821.937313,4945.479104,5103.056716,5260.456716,5478.662687,5665.728358,5861.51194,5908.541791,6011.771642,6176.137313,6186.592593,5989.557762,6047.407704,6191.236438,6342.024356,6602.300719,6913.422857,7125.104286,7231.81228,7363.193022,7524.698463,7636.721687,7714.702232,7806.772752,7908.720563,7915.730436,7952.998418,,
Solomon Islands,SLB,Population density (people per sq. km of land area),EN.POP.DNST,,4.336477313,4.467309753,4.603001072,4.743086817,4.88803144,5.037191854,5.191747053,5.354805288,5.531618435,5.725259021,5.936477313,6.164773133,6.406037871,6.655769918,6.909682029,7.166809575,7.427295463,7.691854234,7.961414791,8.236727403,8.518363701,8.804823151,9.094640943,9.385030368,9.674455163,9.962022151,10.24901751,10.53847803,10.8350125,11.14205073,11.46052161,11.78974634,12.12947481,12.47877814,12.83604859,13.20196499,13.57624151,13.95830654,14.34748124,14.74312254,15.14626652,15.55669882,15.97059664,16.38224366,16.78878171,17.18749553,17.58242229,17.98356556,18.40589496,18.8589139,19.34694534,19.86652376,20.41211147,20.97459807,21.54762415,22.1306538,22.72375849,23.32468739,,
Sierra Leone,SLE,Population density (people per sq. km of land area),EN.POP.DNST,,32.59023275,33.0946107,33.62229149,34.17382932,34.74950125,35.35020781,35.97679413,36.63092269,37.3143253,38.02841507,38.77423109,39.5521197,40.3622056,41.20399002,42.07750069,42.98409532,43.92502078,44.89940427,45.90612358,46.94506789,47.99260183,49.04641175,50.15027709,51.36478249,52.71974231,54.26274591,55.94546966,57.58706013,58.94214464,59.84707675,60.24743696,60.23446938,59.97446661,59.70871433,59.62811028,59.74876697,60.06235799,60.70217512,61.82291493,63.5158077,65.86411748,68.79697977,72.05694098,75.2838875,78.21590468,80.75972569,82.98189249,84.97648933,86.90404544,88.88381823,90.92878914,92.99779717,95.09531726,97.21729011,99.36151288,101.5355777,103.7466196,105.987171,,
El Salvador,SLV,Population density (people per sq. km of land area),EN.POP.DNST,,136.5275779,140.5847482,144.8069065,149.1397122,153.5401918,157.9833094,162.4644125,166.9843645,171.5509832,176.1663309,180.8181775,185.482446,190.1328537,194.7366906,199.2658034,204.9952703,209.3850386,213.6426158,217.7185811,221.5798263,225.2106178,228.6320946,231.8984073,235.0885618,238.2628861,241.4254826,244.572249,247.7448842,250.994305,254.3474421,257.8280888,261.4055502,264.9844112,268.4323842,271.6505792,274.6109073,277.3303089,279.8149131,282.0871622,284.1667954,286.0524131,287.7478764,289.2894305,290.7237934,292.0908784,293.4072876,294.6819498,295.934556,297.1856178,298.4495656,299.7378378,301.0580598,302.4165058,303.8189189,305.2666023,306.7636583,308.3070463,309.8814672,,
San Marino,SMR,Population density (people per sq. km of land area),EN.POP.DNST,,263.95,270.9166667,277.9833333,284.9833333,291.8833333,298.6333333,305.1166667,311.1333333,316.2833333,320.35,323.15,324.9,326.1,327.7333333,330.5166667,334.7166667,339.95,346,352.1166667,357.65,362.75,367.2833333,371.65,375.8166667,379.9666667,384.1,388.25,392.5166667,396.95,402.0833333,407.6666667,413.7,420.15,426.3666667,432.1333333,437.5333333,442.7,447.3333333,452.4166667,457.7,463.5333333,469.5833333,476.0333333,482.3333333,488.7333333,495,501.05,507.2333333,513.6,520.4833333,527.6833333,535.0833333,542.55,549.1333333,554.5333333,558.4,561.1833333,563.0833333,,
Somalia,SOM,Population density (people per sq. km of land area),EN.POP.DNST,,4.485793987,4.581595307,4.680838142,4.783941722,4.891221666,5.011075334,5.145281665,5.280616572,5.398568559,5.490751427,5.535063921,5.54689642,5.599233271,5.791102114,6.185309402,6.820819651,7.654766156,8.5679488,9.393239711,10.01232824,10.37892212,10.53343323,10.5502407,10.54406701,10.59812382,10.73859151,10.93868237,11.16656677,11.37064112,11.51702745,11.59503618,11.62907514,11.66172251,11.75215673,11.94190869,12.2464469,12.65043995,13.12695508,13.63471323,14.14265629,14.64393311,15.14544266,15.64608028,16.14793095,16.65263334,17.15800842,17.66206682,18.16748175,18.67837536,19.19833424,19.72822074,20.26892913,20.82396468,21.39760895,21.99317914,22.61232027,23.25552173,23.9234769,,
Serbia,SRB,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.73679396,86.84697004,87.42766979,88.03232335,88.43630231,87.18679396,87.10032015,86.85686028,86.52806997,86.21542419,85.94038418,85.79273954,85.71372056,85.53156872,85.33223188,85.076252,84.74238509,84.39948548,84.04095587,83.70463069,83.3688086,82.7132289,82.31279442,81.91324034,81.5295678,81.12717814,80.70343014,80.27507432,79.8376858,,
Sub-Saharan Africa (excluding high income),SSA,Population density (people per sq. km of land area),EN.POP.DNST,,10.9155676,11.1761134,11.44693087,11.72761519,12.01802751,12.31829535,12.62910415,12.95157954,13.2871604,13.63703703,14.00161627,14.38114369,14.77607693,15.18713864,15.61437637,16.05788454,16.51806301,16.99446275,17.48638552,17.99334777,18.51496266,19.05145511,19.60363462,20.17265394,20.75918326,21.36370507,21.98553433,22.62274766,23.27271849,23.93360979,24.60514355,25.28809118,25.98301744,26.69087996,27.41269428,28.14916676,28.90115491,29.67015049,30.45791489,31.26619296,32.09575585,32.94792998,33.82567008,34.73248343,35.67103444,36.64258447,37.6471396,38.68441121,39.75349228,40.85220468,41.98267197,43.14447125,44.33607285,45.55618506,46.8036013,48.07789986,49.37851157,50.70390752,,
South Sudan,SSD,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Population density (people per sq. km of land area),EN.POP.DNST,,10.94835453,11.20984639,11.48155696,11.7630871,12.0543032,12.3553367,12.66687716,12.99005475,13.3263129,13.67684666,14.04205753,14.42220692,14.81773547,15.22942147,15.65733082,16.10152701,16.56241204,17.03934366,17.53200555,18.0396958,18.56196499,19.09898005,19.65152287,20.2209892,20.80786564,21.41270452,22.03495844,22.67244607,23.32273772,23.98392134,24.65596123,25.33951138,26.03503518,26.74363501,27.46586893,28.2028507,28.95546582,29.72501452,30.51345912,31.32222278,32.15213495,33.00472022,33.88272496,34.78977695,35.72857733,36.70036581,37.70508881,38.74254078,39.81166836,40.91050626,42.04082504,43.20269244,44.39436228,45.61450523,46.86195089,48.13620016,49.43676797,50.76208431,,
Small states,SST,Population density (people per sq. km of land area),EN.POP.DNST,,5.777381497,5.888615558,6.001759552,6.116492764,6.231227173,6.344912075,6.458089976,6.573196957,6.69041372,6.810553622,6.934818151,7.061669147,7.190141272,7.320734349,7.454273462,7.589695239,7.727828188,7.869511947,8.019156108,8.177712392,8.344377065,8.519950193,8.699814602,8.883046856,9.070967687,9.262080452,9.456092764,9.6494481,9.840470716,10.02589767,10.20354235,10.37366245,10.53642462,10.73056404,10.89314343,11.05800316,11.22644931,11.39564824,11.57305065,11.7507221,11.92154774,12.09338801,12.27209581,12.47725784,12.70002016,12.95148952,13.2280735,13.52089491,13.81323158,14.09687249,14.3662639,14.62889128,14.88062362,15.14011418,15.40548559,15.67475478,15.94877949,16.22494865,,
Sao Tome and Principe,STP,Population density (people per sq. km of land area),EN.POP.DNST,,67.29375,67.165625,66.90729167,66.95520833,67.59583333,68.940625,70.88229167,73.184375,75.528125,77.67083333,79.528125,81.18125,82.775,84.53333333,86.60208333,89.04270833,91.78125,94.628125,97.35520833,99.78541667,101.84375,103.6177083,105.2770833,107.1135417,109.2958333,111.9052083,114.8479167,118.0052083,121.1666667,124.1760417,127.0375,129.7666667,132.35625,134.8197917,137.1645833,139.38125,141.4916667,143.5916667,145.790625,148.1895833,150.7864583,153.590625,156.6822917,160.1427083,164.0333333,168.4177083,173.2291667,178.25,183.2041667,187.8864583,192.2125,196.2541667,200.090625,203.8822917,207.7416667,211.6947917,215.7177083,219.8208333,,
Suriname,SUR,Population density (people per sq. km of land area),EN.POP.DNST,,1.896878205,1.948038462,1.999647436,2.05299359,2.108583333,2.167660256,2.228673077,2.285583333,2.330602564,2.3585,2.366858974,2.358378205,2.339147436,2.318365385,2.302782051,2.294544872,2.292621795,2.295532051,2.300166667,2.304685897,2.308615385,2.313634615,2.322320513,2.337961538,2.363051282,2.398288462,2.442519231,2.492801282,2.545397436,2.597237179,2.64749359,2.696525641,2.743769231,2.789096154,2.832378205,2.873121795,2.911314103,2.947679487,2.983205128,3.018871795,3.054961538,3.091205128,3.127807692,3.164615385,3.201673077,3.239051282,3.276801282,3.314884615,3.353288462,3.391833333,3.430621795,3.469532051,3.508301282,3.546653846,3.584205128,3.621044872,3.657057692,3.692224359,,
Slovak Republic,SVK,Population density (people per sq. km of land area),EN.POP.DNST,,87.14484407,88.11201663,89.02322245,89.96550936,90.87282744,91.71862786,92.50243243,93.22068607,93.94193347,94.34975052,94.74945946,95.56386694,96.49573805,97.49735967,98.52609148,99.5739501,100.6341164,101.6658004,102.6813514,103.5304574,104.2849272,105.0956133,105.862183,106.5924532,107.313264,107.98,108.5829522,109.16,109.6869439,110.1702079,110.2555925,110.2913929,110.7132017,111.1503326,111.4760707,111.7122869,111.9187318,112.0689397,112.183368,112.0316008,111.8267568,111.7861123,111.6893369,111.6898129,111.7007692,111.7059044,111.7385031,111.8343659,112.006779,112.1088746,112.2605269,112.4517389,112.5726422,112.7006864,112.8031442,112.9533694,113.1287854,113.2855865,,
Slovenia,SVN,Population density (people per sq. km of land area),EN.POP.DNST,,79.15248262,79.62507448,80.28654419,81.03843098,81.88480636,82.91484608,83.88917577,84.63485601,85.0980139,85.64503476,86.31256207,87.00263158,87.72080437,88.18927507,89.05566038,90.37979146,91.4785005,92.48003972,93.47562066,94.40491559,94.66390268,94.85273088,95.4479146,95.93614697,96.4071996,97.61489573,98.79721946,99.06633565,99.12368421,99.21355511,99.2765144,99.13098312,98.89503476,98.7806852,98.8019861,98.74021847,98.60754717,98.39270109,98.46300894,98.75496524,98.91062562,99.03326713,99.09299901,99.15650447,99.32840119,99.64587885,100.2046673,100.3323706,101.2453735,101.6858269,101.8982937,102.1140519,102.2816783,102.3823237,102.4461087,102.5241808,102.5910064,102.9636605,,
Sweden,SWE,Population density (people per sq. km of land area),EN.POP.DNST,,18.32626115,18.42761612,18.53177365,18.67074621,18.84742652,19.02762831,19.17417507,19.28223668,19.41821904,19.60033387,19.73566798,19.79407321,19.8282205,19.88583857,19.96499732,20.03773944,20.10903153,20.1676634,20.21172199,20.25279281,20.2770946,20.28869474,20.29788224,20.31633523,20.34991958,20.39730224,20.46547741,20.55975289,20.69738266,20.85791051,21.0005727,21.12410928,21.24716333,21.39870595,21.51128089,21.54554272,21.55788371,21.56985427,21.58666959,21.62136034,21.6794853,21.75015353,21.83123507,21.91726617,22.00509821,22.12922211,22.29393186,22.46828727,22.66051323,22.85452552,23.02776478,23.36960279,23.56846615,23.80523434,24.05829958,24.36248803,24.69298078,24.98149812,,
Eswatini,SWZ,Population density (people per sq. km of land area),EN.POP.DNST,,19.9619186,20.35790698,20.7727907,21.22802326,21.73947674,22.31546512,22.95098837,23.63406977,24.34575581,25.07284884,25.81261628,26.57203488,27.3580814,28.1830814,29.05598837,29.97668605,30.94534884,31.96488372,33.04156977,34.1777907,35.37093023,36.6169186,37.91366279,39.2580814,40.64418605,42.06947674,43.52511628,44.98651163,46.42482558,47.81511628,49.14337209,50.40656977,51.61081395,52.76860465,53.88610465,54.97139535,56.01313953,56.97197674,57.79697674,58.45552326,58.93075581,59.24761628,59.46523256,59.6677907,59.91738372,60.23790698,60.61930233,61.04331395,61.48063953,61.90912791,62.32744186,62.74930233,63.18831395,63.66401163,64.18860465,64.76651163,65.39261628,66.05761628,,
Sint Maarten (Dutch part),SXM,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.8235294,914.2352941,897.6176471,900,905.2058824,925.6470588,955.5294118,970.9117647,983.5588235,994.4411765,998.9411765,1007,1001.647059,983.3823529,1018.823529,1076.676471,1108.382353,1141.911765,1175.558824,1193.352941,,,
Seychelles,SYC,Population density (people per sq. km of land area),EN.POP.DNST,,93.23695652,95.74347826,98.20869565,100.7,103.2608696,105.8673913,108.5021739,111.1608696,113.8369565,116.5217391,118.9021739,121.8021739,123.6782609,125.95,128.8956522,131.5304348,134.3173913,135.1086957,136.273913,137.523913,139.2065217,140.0282609,139.8586957,140.6891304,141.8347826,142.7217391,148.9108696,149.4673913,150.3630435,151.1021739,153.1282609,153.8326087,157.0717391,161.3152174,163.7043478,166.123913,168.0847826,171.4043478,174.8043478,176.3717391,176.526087,182.0065217,179.9586957,179.2934783,180.126087,183.9130435,184.8543478,189.0347826,189.7782609,195.1521739,190.0891304,191.9630435,195.5413043,198.6065217,203.0847826,205.8195652,208.3543478,210.3521739,,
Syrian Arab Republic,SYR,Population density (people per sq. km of land area),EN.POP.DNST,,25.69319839,26.52857765,27.39496137,28.29652846,29.23678855,30.21681358,31.23685929,32.29872674,33.40433127,34.55512569,35.75392861,37.001529,38.29497769,39.62986723,41.00399391,42.41300468,43.86031668,45.36085537,46.93486778,48.59491784,50.34743171,52.18319186,54.08013386,56.00744912,57.94227881,59.87741865,61.81767331,63.76684623,65.73318098,67.7232071,69.73229405,71.75787899,73.81147024,75.90856459,78.05796061,80.28154315,82.57327239,84.88187507,87.13671237,89.29615845,91.23169551,92.96241158,94.85927338,97.1173122,100.0227488,103.7916354,108.2457743,112.5247114,115.4752396,116.3346349,114.8122093,111.3246256,106.6507325,101.9205576,98.00908348,95.0494636,92.94778631,92.06710777,,
Turks and Caicos Islands,TCA,Population density (people per sq. km of land area),EN.POP.DNST,,6.183157895,6.193684211,6.178947368,6.155789474,6.129473684,6.095789474,6.067368421,6.046315789,6.076842105,6.148421053,6.285263158,6.481052632,6.716842105,6.953684211,7.186315789,7.384210526,7.576842105,7.773684211,8.013684211,8.303157895,8.668421053,9.109473684,9.583157895,10.05894737,10.49473684,10.90210526,11.28842105,11.67684211,12.15578947,12.74842105,13.48526316,14.34947368,15.29052632,16.21789474,17.06947368,17.81684211,18.49157895,19.19157895,20.06842105,21.22526316,22.70842105,24.45473684,26.32736842,28.10526316,29.66315789,30.93789474,31.98421053,32.84421053,33.61473684,34.37894737,35.13368421,35.85894737,36.55894737,37.23052632,37.87473684,38.48315789,39.06842105,39.64736842,,
Chad,TCD,Population density (people per sq. km of land area),EN.POP.DNST,,2.428863492,2.477171429,2.526644444,2.576605556,2.626655556,2.676340476,2.726051587,2.777271429,2.832061905,2.891749206,2.957292857,3.027984127,3.101499206,3.175548587,3.246953621,3.314116105,3.379326557,3.444481417,3.51234514,3.585157243,3.663317186,3.746952033,3.837611976,3.937069568,4.046538278,4.167156131,4.298639612,4.439029543,4.585387548,4.735746506,4.889675191,5.048243329,5.212771601,5.385207274,5.567141836,5.758398189,5.958936626,6.170622618,6.395756036,6.635684562,6.891717757,7.162669155,7.44434244,7.730914072,8.018291773,8.30457751,8.591188056,8.881502541,9.180548761,9.491848793,9.816541455,10.15307338,10.49906607,10.85098396,11.20630162,11.56422014,11.92564565,12.29173364,,
East Asia & Pacific (IDA & IBRD countries),TEA,Population density (people per sq. km of land area),EN.POP.DNST,,55.84557503,56.58749034,58.04414816,59.4764789,60.96944804,62.68510471,64.34143213,66.05702131,67.87919303,69.75848753,71.67808815,73.4875257,75.23747845,76.89293147,78.39632514,79.78412259,81.0729821,82.36107827,83.66859766,84.95433906,86.28501701,87.76391172,89.25049801,90.66937588,92.13383979,93.69570127,95.35231166,97.02845616,98.66254317,100.2580244,101.7756674,103.2031723,104.5772483,105.9417215,107.2797851,108.5953115,109.896975,111.1516672,112.3317192,113.5498528,114.6109606,115.6264943,116.6001293,117.5460553,118.4870833,119.4021625,120.2878128,121.1706361,122.0471658,122.9223103,123.8057862,124.707795,125.6202323,126.5414393,127.4574661,128.3939817,129.3384787,130.185453,,
Europe & Central Asia (IDA & IBRD countries),TEC,Population density (people per sq. km of land area),EN.POP.DNST,,13.61047843,13.81399975,14.0208635,14.22818987,14.42738276,14.59484199,14.76822321,14.93786207,15.10211144,15.26058165,15.41894539,15.58375464,15.74888669,15.91568879,16.08405566,16.25943452,16.43185901,16.60000737,16.76709085,16.93838925,17.11327271,17.28327172,17.45244745,17.63180046,17.80931425,17.98384482,18.15677981,18.32120951,18.4693103,18.5762717,18.66775111,18.74136966,18.8080132,18.85073723,18.86911188,18.88359464,18.89868725,18.9074281,18.89949294,18.88996459,18.87110709,18.85808262,18.86406959,18.87858743,18.8961621,18.9224971,18.95245511,19.0001239,19.07729944,19.16086025,19.25805423,19.35572176,19.46315803,19.57076456,19.67870869,19.78379556,19.88208729,19.9783003,,
Togo,TGO,Population density (people per sq. km of land area),EN.POP.DNST,,29.37168597,29.65168229,30.00117669,30.55842986,31.41441441,32.61682295,34.1136606,35.77459092,37.41325611,38.89542195,40.18499724,41.32344181,42.34868542,43.3282221,44.31781577,45.31022247,46.30367715,47.367016,48.58790219,50.0246185,51.70632469,53.60580989,55.65311638,57.74675492,59.80867807,61.83199117,63.83046516,65.77437029,67.63314948,69.39349145,71.02393822,72.54835448,74.07709138,75.76054422,77.70345652,79.95596617,82.47749586,85.17091377,87.89203898,90.53873874,93.07900349,95.55122265,98.00770362,100.528884,103.1741129,105.9547711,108.8501379,111.8481338,114.9261813,118.0672734,121.2712447,124.5414047,127.8676411,131.2373047,134.6416253,138.0759698,141.5421033,145.0467733,,
Thailand,THA,Population density (people per sq. km of land area),EN.POP.DNST,,55.24513496,56.92211239,58.65619801,60.44576719,62.28867271,64.18041066,66.1175576,68.09960853,70.12682182,72.19662941,74.30812504,76.4520797,78.60710133,80.74600012,82.84819041,84.90530447,86.91871832,88.89013291,90.82533226,92.72929985,94.59232712,96.41194778,98.20885905,100.0114858,101.8358179,103.7015679,105.5919689,107.4429329,109.1666875,110.7052125,112.025025,113.1574723,114.18852,115.2405978,116.3993697,117.6969328,119.0991838,120.5447415,121.9412613,123.2215193,124.3696216,125.4068136,126.3478753,127.2197518,128.0435886,128.8193858,129.5426941,130.2256533,130.8830453,131.5254321,132.158355,132.7799663,133.3839006,133.9598152,134.4996203,135.0023117,135.4691969,135.8972068,,
Tajikistan,TJK,Population density (people per sq. km of land area),EN.POP.DNST,,15.42679337,15.98009431,16.56364676,17.16545442,17.7763361,18.39461989,19.02152758,19.65510146,20.29338382,20.93531723,21.58054444,22.22979423,22.88531723,23.55032152,24.22792941,24.91891969,25.6252858,26.35337954,27.11096742,27.90401543,28.7283581,29.58198771,30.47494999,31.42013432,32.42227779,33.49046156,34.60990283,35.7328451,36.79532724,37.75231495,38.58695342,39.31476136,39.96366819,40.57707202,41.18898257,41.80733781,42.42930123,43.06507574,43.72435696,44.41512575,45.14513432,45.91931266,46.73868963,47.60209346,48.50900972,49.46118177,50.46207488,51.51421835,52.62041298,53.78246642,54.99792798,56.26489711,57.58623178,59.46445054,60.91237121,62.42221342,63.98348584,65.57271417,,
Turkmenistan,TKM,Population density (people per sq. km of land area),EN.POP.DNST,,3.528955376,3.650347924,3.774717511,3.900717128,4.027406209,4.154110187,4.28098653,4.408720448,4.53855255,4.671280829,4.80702445,4.945449322,5.086323495,5.229255421,5.373915264,5.520637116,5.669478433,5.819792309,5.970716915,6.12177984,6.27280446,6.424501522,6.578667036,6.737643904,6.903194093,7.074368523,7.25069904,7.434926478,7.630642862,7.839395229,8.063296661,8.298774286,8.534864767,8.75684038,8.954186794,9.123371566,9.267584534,9.391779627,9.503830358,9.610224927,9.712261401,9.809982338,9.907311727,10.00872683,10.11777499,10.23579895,10.36354563,10.50319622,10.65680846,10.82546975,11.01033133,11.20996744,11.41951993,11.63221756,11.84279999,12.04939459,12.25218437,12.45059477,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population density (people per sq. km of land area),EN.POP.DNST,,10.81275211,11.11594175,11.42632879,11.74243933,12.06311045,12.38801811,12.71712957,13.05002592,13.38633905,13.72587043,14.06830967,14.41378699,14.76312506,15.11746806,15.4775163,15.84354504,16.21503962,16.59249066,16.9763238,17.36667568,17.76351344,18.16618132,18.57262407,18.98023902,19.3870672,19.79214641,20.19556155,20.59766966,20.99927617,21.40083775,21.80193544,22.20181264,22.60020896,22.99696623,23.39186317,23.78489406,24.1755928,24.59782546,24.97995922,25.3555585,25.72345769,26.08368058,26.43729387,26.78643289,27.13247956,27.47562193,27.81561732,28.15280799,28.48750043,28.81446384,29.14731783,29.47735572,29.80417917,30.12697443,30.4450724,30.75814879,31.06623136,31.36952712,,
Timor-Leste,TLS,Population density (people per sq. km of land area),EN.POP.DNST,,32.47168796,33.05790182,33.66825824,34.29952925,34.94862139,35.59697377,36.24135844,36.90820444,37.63456624,38.43745797,39.35783457,40.36260928,41.30820444,42.00100874,42.31519839,42.18231338,41.68231338,41.02582381,40.50827169,40.34330868,40.60806994,41.2399462,42.14357767,43.16368527,44.18648285,45.17498319,46.16482851,47.19630128,48.33496974,49.61761937,51.07780767,52.66967048,54.26092804,55.67081372,56.78103564,57.52266308,57.9600538,58.27370545,58.71795562,59.47316745,60.60618695,62.05070612,63.69253531,65.35931406,66.92232683,68.35453934,69.69683927,70.97720242,72.24458642,73.53887021,74.85884331,76.19327505,77.55850706,78.97316745,80.45070612,81.99650303,83.60867518,85.27047747,,
Middle East & North Africa (IDA & IBRD countries),TMN,Population density (people per sq. km of land area),EN.POP.DNST,,11.59384033,11.90189038,12.21888883,12.54652013,12.88589111,13.23829156,13.60319555,13.97774463,14.3579337,14.74133835,15.12750071,15.51883118,15.91948177,16.3349025,16.7697411,17.22427749,17.69884521,18.19792647,18.7268949,19.28894931,19.88511482,20.5125389,21.16542686,21.83566136,22.51631979,23.20506129,23.90014378,24.5958387,25.28569945,25.96467541,26.630554,27.28261804,27.91952391,28.54054819,29.14575326,29.73442681,30.30795006,30.871335,31.43136322,31.9935217,32.56006469,33.13169733,33.71124809,34.29915429,34.89757204,35.50720591,36.12952066,36.76601974,37.42927378,38.09864011,38.78653578,39.49203741,40.21074121,40.93354467,41.65635496,42.37481079,43.09079554,43.81292975,,
Tonga,TON,Population density (people per sq. km of land area),EN.POP.DNST,,88.49305556,91.99305556,95.80694444,99.64027778,103.2569444,106.6263889,109.7625,112.6097222,115.0763889,117.1541667,118.7486111,119.8930556,120.7805556,121.6416667,122.6638889,123.9361111,125.3791667,126.8541667,128.15,129.1263889,129.7347222,130.0569444,130.1791667,130.2611111,130.4111111,130.6777778,131.0013889,131.3763889,131.7375,132.0402778,132.2861111,132.4986111,132.7180556,132.9708333,133.3,133.7125,134.1930556,134.7666667,135.3916667,136.0736111,136.7875,137.5305556,138.3180556,139.1916667,140.1458333,141.2583333,142.4736111,143.5819444,144.2916667,144.425,143.8361111,142.6902778,141.3444444,140.3166667,139.9736111,140.4625,141.6638889,143.3291667,,
